market_demand,ontario_demand,year,month,weekday,Date/Time,Year,Month,Day,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,driving,walking,transit
372982.0,306359.0,2016.0,4.0,Saturday,2016-04-23,2016,4,23,,M,3.3,E,,M,,M,,M,,M,,M,,M,,,,M,,M,,,,,,,,,,,,,,,,
374085.0,311260.0,2016.0,4.0,Sunday,2016-04-24,2016,4,24,10.6,,3.7,,7.2,,10.8,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
410965.0,348445.0,2016.0,4.0,Monday,2016-04-25,2016,4,25,7.4,E,4.9,E,6.2,E,11.8,E,0.0,E,,M,,M,0.0,E,,,,M,,M,,,,,,,,,,,,,,,,
416475.0,358908.0,2016.0,4.0,Tuesday,2016-04-26,2016,4,26,5.9,E,,M,,M,,M,,M,,M,,M,,M,,,,M,,M,,,,,,,,,,,,,,,,
405433.0,345061.0,2016.0,4.0,Wednesday,2016-04-27,2016,4,27,,M,2.1,E,,M,,M,,M,,M,,M,,M,,,,M,,M,,,,,,,,,,,,,,,,
402634.0,346894.0,2016.0,4.0,Thursday,2016-04-28,2016,4,28,8.0,,2.7,,5.4,,12.6,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
392276.0,339103.0,2016.0,4.0,Friday,2016-04-29,2016,4,29,10.1,,5.7,,7.9,,10.1,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
365653.0,306238.0,2016.0,4.0,Saturday,2016-04-30,2016,4,30,14.4,,5.2,,9.8,,8.2,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
368824.0,317404.0,2016.0,5.0,Sunday,2016-05-01,2016,5,1,10.7,,7.0,,8.9,,9.1,,0.0,,,M,,M,4.2,,,,,M,,M,,,,,,,,,,,,,,,,
396160.0,345455.0,2016.0,5.0,Monday,2016-05-02,2016,5,2,12.2,,6.6,,9.4,,8.6,,0.0,,,M,,M,0.4,,,,,M,,M,,,,,,,,,,,,,,,,
379322.0,336705.0,2016.0,5.0,Tuesday,2016-05-03,2016,5,3,14.5,,6.0,,10.3,,7.7,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
387316.0,336642.0,2016.0,5.0,Wednesday,2016-05-04,2016,5,4,15.2,,7.0,,11.1,,6.9,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
380880.0,332001.0,2016.0,5.0,Thursday,2016-05-05,2016,5,5,16.9,,9.3,,13.1,,4.9,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
374476.0,326076.0,2016.0,5.0,Friday,2016-05-06,2016,5,6,21.0,,9.7,,15.4,,2.6,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
354546.0,301163.0,2016.0,5.0,Saturday,2016-05-07,2016,5,7,18.3,,8.4,,13.4,,4.6,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
343827.0,291860.0,2016.0,5.0,Sunday,2016-05-08,2016,5,8,14.3,,5.0,,9.7,,8.3,,0.0,,,M,,M,1.6,,,,,M,,M,,,,,,,,,,,,,,,,
377697.0,330171.0,2016.0,5.0,Monday,2016-05-09,2016,5,9,15.1,,4.1,,9.6,,8.4,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
378132.0,326509.0,2016.0,5.0,Tuesday,2016-05-10,2016,5,10,15.8,,7.2,,11.5,,6.5,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
373679.0,327278.0,2016.0,5.0,Wednesday,2016-05-11,2016,5,11,17.6,,8.7,,13.2,,4.8,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
385700.0,335337.0,2016.0,5.0,Thursday,2016-05-12,2016,5,12,21.2,,10.8,,16.0,,2.0,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
373753.0,330557.0,2016.0,5.0,Friday,2016-05-13,2016,5,13,21.1,,13.8,,17.5,,0.5,,0.0,,,M,,M,6.7,,,,,M,,M,,,,,,,,,,,,,,,,
355062.0,306271.0,2016.0,5.0,Saturday,2016-05-14,2016,5,14,15.5,,3.6,,9.6,,8.4,,0.0,,,M,,M,5.5,,,,,M,,M,,,,,,,,,,,,,,,,
342688.0,307708.0,2016.0,5.0,Sunday,2016-05-15,2016,5,15,9.4,,3.1,,6.3,,11.7,,0.0,,,M,,M,0.8,,,,,M,,M,,,,,,,,,,,,,,,,
374294.0,335717.0,2016.0,5.0,Monday,2016-05-16,2016,5,16,18.5,,2.4,,10.5,,7.5,,0.0,,,M,,M,2.9,,,,,M,,M,,,,,,,,,,,,,,,,
381786.0,336480.0,2016.0,5.0,Tuesday,2016-05-17,2016,5,17,15.1,,6.6,,10.9,,7.1,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
379656.0,331017.0,2016.0,5.0,Wednesday,2016-05-18,2016,5,18,16.1,,7.7,,11.9,,6.1,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
388232.0,336821.0,2016.0,5.0,Thursday,2016-05-19,2016,5,19,19.8,,11.3,,15.6,,2.4,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
380746.0,326601.0,2016.0,5.0,Friday,2016-05-20,2016,5,20,22.5,,9.1,,15.8,,2.2,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
355500.0,297617.0,2016.0,5.0,Saturday,2016-05-21,2016,5,21,23.7,,14.7,,19.2,,0.0,,1.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
348399.0,283341.0,2016.0,5.0,Sunday,2016-05-22,2016,5,22,23.5,,13.6,,18.6,,0.0,,0.6,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
357270.0,296818.0,2016.0,5.0,Monday,2016-05-23,2016,5,23,24.9,,13.1,,19.0,,0.0,,1.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
408691.0,351082.0,2016.0,5.0,Tuesday,2016-05-24,2016,5,24,28.5,,13.7,,21.1,,0.0,,3.1,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
427110.0,374496.0,2016.0,5.0,Wednesday,2016-05-25,2016,5,25,30.1,,16.6,,23.4,,0.0,,5.4,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
431063.0,378566.0,2016.0,5.0,Thursday,2016-05-26,2016,5,26,24.7,,16.6,,20.7,,0.0,,2.7,,,M,,M,2.7,,,,,M,,M,,,,,,,,,,,,,,,,
452712.0,401877.0,2016.0,5.0,Friday,2016-05-27,2016,5,27,28.8,,18.0,,23.4,,0.0,,5.4,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
450192.0,390997.0,2016.0,5.0,Saturday,2016-05-28,2016,5,28,31.5,,18.5,,25.0,,0.0,,7.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
443519.0,384680.0,2016.0,5.0,Sunday,2016-05-29,2016,5,29,30.0,,20.1,,25.1,,0.0,,7.1,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
449708.0,409288.0,2016.0,5.0,Monday,2016-05-30,2016,5,30,28.3,,19.0,,23.7,,0.0,,5.7,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
432710.0,384273.0,2016.0,5.0,Tuesday,2016-05-31,2016,5,31,27.3,,16.3,,21.8,,0.0,,3.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
414026.0,359283.0,2016.0,6.0,Wednesday,2016-06-01,2016,6,1,19.4,,13.5,,16.5,,1.5,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
442833.0,387337.0,2016.0,6.0,Thursday,2016-06-02,2016,6,2,27.3,,16.3,,21.8,,0.0,,3.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
436737.0,379021.0,2016.0,6.0,Friday,2016-06-03,2016,6,3,26.1,,15.2,,20.7,,0.0,,2.7,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
403473.0,345607.0,2016.0,6.0,Saturday,2016-06-04,2016,6,4,26.1,,16.2,,21.2,,0.0,,3.2,,,M,,M,4.6,,,,,M,,M,,,,,,,,,,,,,,,,
395166.0,334004.0,2016.0,6.0,Sunday,2016-06-05,2016,6,5,22.3,,16.2,,19.3,,0.0,,1.3,,,M,,M,17.8,,,,,M,,M,,,,,,,,,,,,,,,,
410470.0,358126.0,2016.0,6.0,Monday,2016-06-06,2016,6,6,25.9,,15.0,,20.5,,0.0,,2.5,,,M,,M,2.2,,,,,M,,M,,,,,,,,,,,,,,,,
390760.0,344176.0,2016.0,6.0,Tuesday,2016-06-07,2016,6,7,20.6,,11.0,,15.8,,2.2,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
383708.0,333464.0,2016.0,6.0,Wednesday,2016-06-08,2016,6,8,14.8,,8.2,,11.5,,6.5,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
379836.0,335260.0,2016.0,6.0,Thursday,2016-06-09,2016,6,9,20.8,,8.0,,14.4,,3.6,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
387107.0,341202.0,2016.0,6.0,Friday,2016-06-10,2016,6,10,22.6,,10.1,,16.4,,1.6,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
399542.0,348791.0,2016.0,6.0,Saturday,2016-06-11,2016,6,11,30.6,,13.1,,21.9,,0.0,,3.9,,,M,,M,7.8,,,,,M,,M,,,,,,,,,,,,,,,,
359911.0,309325.0,2016.0,6.0,Sunday,2016-06-12,2016,6,12,19.7,,13.8,,16.8,,1.2,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
388677.0,342964.0,2016.0,6.0,Monday,2016-06-13,2016,6,13,19.4,,11.7,,15.6,,2.4,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
391146.0,346447.0,2016.0,6.0,Tuesday,2016-06-14,2016,6,14,21.0,,10.9,,16.0,,2.0,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
404014.0,358419.0,2016.0,6.0,Wednesday,2016-06-15,2016,6,15,24.3,,11.9,,18.1,,0.0,,0.1,,,M,,M,0.5,,,,,M,,M,,,,,,,,,,,,,,,,
416842.0,372735.0,2016.0,6.0,Thursday,2016-06-16,2016,6,16,25.6,,15.2,,20.4,,0.0,,2.4,,,M,,M,0.8,,,,,M,,M,,,,,,,,,,,,,,,,
429763.0,393210.0,2016.0,6.0,Friday,2016-06-17,2016,6,17,28.8,,15.2,,22.0,,0.0,,4.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
434608.0,384283.0,2016.0,6.0,Saturday,2016-06-18,2016,6,18,30.5,,16.8,,23.7,,0.0,,5.7,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
436647.0,389991.0,2016.0,6.0,Sunday,2016-06-19,2016,6,19,31.8,,18.6,,25.2,,0.0,,7.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
483823.0,438145.0,2016.0,6.0,Monday,2016-06-20,2016,6,20,31.7,,19.1,,25.4,,0.0,,7.4,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
439999.0,386570.0,2016.0,6.0,Tuesday,2016-06-21,2016,6,21,26.7,,14.9,,20.8,,0.0,,2.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
438747.0,380606.0,2016.0,6.0,Wednesday,2016-06-22,2016,6,22,26.0,,15.9,,21.0,,0.0,,3.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
432833.0,375229.0,2016.0,6.0,Thursday,2016-06-23,2016,6,23,23.9,,15.0,,19.5,,0.0,,1.5,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
443445.0,386121.0,2016.0,6.0,Friday,2016-06-24,2016,6,24,28.0,,15.3,,21.7,,0.0,,3.7,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
441358.0,377853.0,2016.0,6.0,Saturday,2016-06-25,2016,6,25,28.5,E,,M,,M,,M,,M,,M,,M,,M,,,,M,,M,,,,,,,,,,,,,,,,
460931.0,398207.0,2016.0,6.0,Sunday,2016-06-26,2016,6,26,32.5,,18.5,,25.5,,0.0,,7.5,,,M,,M,2.0,,,,,M,,M,,,,,,,,,,,,,,,,
495055.0,449403.0,2016.0,6.0,Monday,2016-06-27,2016,6,27,33.2,,21.1,,27.2,,0.0,,9.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
441654.0,390225.0,2016.0,6.0,Tuesday,2016-06-28,2016,6,28,24.0,,16.4,,20.2,,0.0,,2.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
431730.0,376093.0,2016.0,6.0,Wednesday,2016-06-29,2016,6,29,26.7,,15.5,,21.1,,0.0,,3.1,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
432680.0,379424.0,2016.0,6.0,Thursday,2016-06-30,2016,6,30,27.6,,13.5,,20.6,,0.0,,2.6,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
390912.0,321189.0,2016.0,7.0,Friday,2016-07-01,2016,7,1,22.8,,14.6,,18.7,,0.0,,0.7,,,M,,M,3.8,,,,,M,,M,,,,,,,,,,,,,,,,
383846.0,312978.0,2016.0,7.0,Saturday,2016-07-02,2016,7,2,26.6,,13.2,,19.9,,0.0,,1.9,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
390756.0,333086.0,2016.0,7.0,Sunday,2016-07-03,2016,7,3,28.9,,15.1,,22.0,,0.0,,4.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
436588.0,391911.0,2016.0,7.0,Monday,2016-07-04,2016,7,4,29.7,,16.0,,22.9,,0.0,,4.9,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
481055.0,424306.0,2016.0,7.0,Tuesday,2016-07-05,2016,7,5,30.7,,19.9,,25.3,,0.0,,7.3,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
495561.0,442217.0,2016.0,7.0,Wednesday,2016-07-06,2016,7,6,32.2,,20.1,,26.2,,0.0,,8.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
503002.0,453277.0,2016.0,7.0,Thursday,2016-07-07,2016,7,7,30.5,,21.5,,26.0,,0.0,,8.0,,,M,,M,4.8,,,,,M,,M,,,,,,,,,,,,,,,,
482857.0,428811.0,2016.0,7.0,Friday,2016-07-08,2016,7,8,28.7,,20.8,,24.8,,0.0,,6.8,,,M,,M,0.8,,,,,M,,M,,,,,,,,,,,,,,,,
421790.0,367317.0,2016.0,7.0,Saturday,2016-07-09,2016,7,9,27.5,,19.4,,23.5,,0.0,,5.5,,,M,,M,1.9,,,,,M,,M,,,,,,,,,,,,,,,,
417406.0,358109.0,2016.0,7.0,Sunday,2016-07-10,2016,7,10,28.9,,17.4,,23.2,,0.0,,5.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
448737.0,404871.0,2016.0,7.0,Monday,2016-07-11,2016,7,11,26.4,,19.1,,22.8,,0.0,,4.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
471696.0,431965.0,2016.0,7.0,Tuesday,2016-07-12,2016,7,12,31.2,,20.6,,25.9,,0.0,,7.9,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
502193.0,468475.0,2016.0,7.0,Wednesday,2016-07-13,2016,7,13,32.7,,21.0,,26.9,,0.0,,8.9,,,M,,M,5.1,,,,,M,,M,,,,,,,,,,,,,,,,
489168.0,440921.0,2016.0,7.0,Thursday,2016-07-14,2016,7,14,28.3,,19.8,,24.1,,0.0,,6.1,,,M,,M,5.0,,,,,M,,M,,,,,,,,,,,,,,,,
455902.0,402405.0,2016.0,7.0,Friday,2016-07-15,2016,7,15,27.8,,16.9,,22.4,,0.0,,4.4,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
396085.0,340107.0,2016.0,7.0,Saturday,2016-07-16,2016,7,16,21.9,,15.3,,18.6,,0.0,,0.6,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
402643.0,341320.0,2016.0,7.0,Sunday,2016-07-17,2016,7,17,27.0,,15.3,,21.2,,0.0,,3.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
473819.0,423477.0,2016.0,7.0,Monday,2016-07-18,2016,7,18,31.2,,18.7,,25.0,,0.0,,7.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
436813.0,385988.0,2016.0,7.0,Tuesday,2016-07-19,2016,7,19,27.0,,15.7,,21.4,,0.0,,3.4,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
439078.0,393829.0,2016.0,7.0,Wednesday,2016-07-20,2016,7,20,27.6,,14.5,,21.1,,0.0,,3.1,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
477158.0,436402.0,2016.0,7.0,Thursday,2016-07-21,2016,7,21,31.6,,18.7,,25.2,,0.0,,7.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
509742.0,465607.0,2016.0,7.0,Friday,2016-07-22,2016,7,22,35.5,,21.5,,28.5,,0.0,,10.5,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
477196.0,433834.0,2016.0,7.0,Saturday,2016-07-23,2016,7,23,33.7,,22.0,,27.9,,0.0,,9.9,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
449553.0,392901.0,2016.0,7.0,Sunday,2016-07-24,2016,7,24,26.1,,22.2,,24.2,,0.0,,6.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
500397.0,440672.0,2016.0,7.0,Monday,2016-07-25,2016,7,25,32.0,,21.2,,26.6,,0.0,,8.6,,,M,,M,16.4,,,,,M,,M,,,,,,,,,,,,,,,,
492439.0,437013.0,2016.0,7.0,Tuesday,2016-07-26,2016,7,26,29.0,,18.6,,23.8,,0.0,,5.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
498563.0,446502.0,2016.0,7.0,Wednesday,2016-07-27,2016,7,27,33.9,,19.6,,26.8,,0.0,,8.8,,,M,,M,4.4,,,,,M,,M,,,,,,,,,,,,,,,,
501340.0,448254.0,2016.0,7.0,Thursday,2016-07-28,2016,7,28,29.3,,21.4,,25.4,,0.0,,7.4,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
477272.0,415921.0,2016.0,7.0,Friday,2016-07-29,2016,7,29,27.2,,19.0,,23.1,,0.0,,5.1,,,M,,M,4.9,,,,,M,,M,,,,,,,,,,,,,,,,
426004.0,360803.0,2016.0,7.0,Saturday,2016-07-30,2016,7,30,26.0,,19.2,,22.6,,0.0,,4.6,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
417786.0,353148.0,2016.0,7.0,Sunday,2016-07-31,2016,7,31,24.1,,19.4,,21.8,,0.0,,3.8,,,M,,M,4.0,,,,,M,,M,,,,,,,,,,,,,,,,
440060.0,383196.0,2016.0,8.0,Monday,2016-08-01,2016,8,1,27.6,,20.0,,23.8,,0.0,,5.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
472242.0,429346.0,2016.0,8.0,Tuesday,2016-08-02,2016,8,2,28.4,,19.2,,23.8,,0.0,,5.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
486747.0,442011.0,2016.0,8.0,Wednesday,2016-08-03,2016,8,3,29.2,,19.5,,24.4,,0.0,,6.4,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
486370.0,458704.0,2016.0,8.0,Thursday,2016-08-04,2016,8,4,32.2,,20.5,,26.4,,0.0,,8.4,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
501331.0,463862.0,2016.0,8.0,Friday,2016-08-05,2016,8,5,31.3,,23.4,,27.4,,0.0,,9.4,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
446394.0,398011.0,2016.0,8.0,Saturday,2016-08-06,2016,8,6,30.2,,19.4,,24.8,,0.0,,6.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
427640.0,374547.0,2016.0,8.0,Sunday,2016-08-07,2016,8,7,28.8,,18.6,,23.7,,0.0,,5.7,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
458238.0,412958.0,2016.0,8.0,Monday,2016-08-08,2016,8,8,28.7,,18.5,,23.6,,0.0,,5.6,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
481370.0,433715.0,2016.0,8.0,Tuesday,2016-08-09,2016,8,9,31.5,,19.0,,25.3,,0.0,,7.3,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
502943.0,471773.0,2016.0,8.0,Wednesday,2016-08-10,2016,8,10,33.9,,22.5,,28.2,,0.0,,10.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
524988.0,482688.0,2016.0,8.0,Thursday,2016-08-11,2016,8,11,32.8,,22.6,,27.7,,0.0,,9.7,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
530339.0,483217.0,2016.0,8.0,Friday,2016-08-12,2016,8,12,,M,25.0,E,,M,,M,,M,,M,,M,,M,,,,M,,M,,,,,,,,,,,,,,,,
479542.0,427033.0,2016.0,8.0,Saturday,2016-08-13,2016,8,13,29.5,,22.5,,26.0,,0.0,,8.0,,,M,,M,19.2,,,,,M,,M,,,,,,,,,,,,,,,,
451977.0,395140.0,2016.0,8.0,Sunday,2016-08-14,2016,8,14,28.8,,20.4,,24.6,,0.0,,6.6,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
475621.0,421969.0,2016.0,8.0,Monday,2016-08-15,2016,8,15,25.8,,18.5,,22.2,,0.0,,4.2,,,M,,M,1.2,,,,,M,,M,,,,,,,,,,,,,,,,
481239.0,423446.0,2016.0,8.0,Tuesday,2016-08-16,2016,8,16,28.5,,19.2,,23.9,,0.0,,5.9,,,M,,M,16.2,,,,,M,,M,,,,,,,,,,,,,,,,
473227.0,412660.0,2016.0,8.0,Wednesday,2016-08-17,2016,8,17,26.6,E,,M,,M,,M,,M,,M,,M,,M,,,,M,,M,,,,,,,,,,,,,,,,
492799.0,435001.0,2016.0,8.0,Thursday,2016-08-18,2016,8,18,27.7,,20.2,,24.0,,0.0,,6.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
497263.0,438647.0,2016.0,8.0,Friday,2016-08-19,2016,8,19,29.8,,20.3,,25.1,,0.0,,7.1,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
484939.0,424490.0,2016.0,8.0,Saturday,2016-08-20,2016,8,20,31.2,,20.9,,26.1,,0.0,,8.1,,,M,,M,2.4,,,,,M,,M,,,,,,,,,,,,,,,,
446112.0,375919.0,2016.0,8.0,Sunday,2016-08-21,2016,8,21,27.2,,17.3,,22.3,,0.0,,4.3,,,M,,M,2.0,,,,,M,,M,,,,,,,,,,,,,,,,
436257.0,370703.0,2016.0,8.0,Monday,2016-08-22,2016,8,22,24.5,,14.1,,19.3,,0.0,,1.3,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
448544.0,391058.0,2016.0,8.0,Tuesday,2016-08-23,2016,8,23,27.7,,15.8,,21.8,,0.0,,3.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
477756.0,419056.0,2016.0,8.0,Wednesday,2016-08-24,2016,8,24,29.1,,17.6,,23.4,,0.0,,5.4,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
505011.0,449437.0,2016.0,8.0,Thursday,2016-08-25,2016,8,25,31.2,,21.2,,26.2,,0.0,,8.2,,,M,,M,12.4,,,,,M,,M,,,,,,,,,,,,,,,,
491284.0,433659.0,2016.0,8.0,Friday,2016-08-26,2016,8,26,29.9,,19.7,,24.8,,0.0,,6.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
448081.0,383913.0,2016.0,8.0,Saturday,2016-08-27,2016,8,27,26.6,,18.1,,22.4,,0.0,,4.4,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
458694.0,403072.0,2016.0,8.0,Sunday,2016-08-28,2016,8,28,30.7,,20.7,,25.7,,0.0,,7.7,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
476928.0,421576.0,2016.0,8.0,Monday,2016-08-29,2016,8,29,26.5,,17.9,,22.2,,0.0,,4.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
478262.0,427110.0,2016.0,8.0,Tuesday,2016-08-30,2016,8,30,28.8,,18.0,,23.4,,0.0,,5.4,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
479442.0,425442.0,2016.0,8.0,Wednesday,2016-08-31,2016,8,31,28.4,,18.1,,23.3,,0.0,,5.3,,,M,,M,0.3,,,,,M,,M,,,,,,,,,,,,,,,,
440515.0,374780.0,2016.0,9.0,Thursday,2016-09-01,2016,9,1,24.0,,16.0,,20.0,,0.0,,2.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
424491.0,355564.0,2016.0,9.0,Friday,2016-09-02,2016,9,2,23.7,,14.3,,19.0,,0.0,,1.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
388518.0,323495.0,2016.0,9.0,Saturday,2016-09-03,2016,9,3,23.3,,15.1,,19.2,,0.0,,1.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
391118.0,322785.0,2016.0,9.0,Sunday,2016-09-04,2016,9,4,23.8,,14.3,,19.1,,0.0,,1.1,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
417239.0,352433.0,2016.0,9.0,Monday,2016-09-05,2016,9,5,29.1,,16.1,,22.6,,0.0,,4.6,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
492941.0,438331.0,2016.0,9.0,Tuesday,2016-09-06,2016,9,6,30.7,,19.5,,25.1,,0.0,,7.1,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
518886.0,471408.0,2016.0,9.0,Wednesday,2016-09-07,2016,9,7,34.1,,21.1,,27.6,,0.0,,9.6,,,M,,M,29.3,,,,,M,,M,,,,,,,,,,,,,,,,
